UtcTime,Computer,User,EventID,Image,CommandLine,ParentImage,DestinationIp,DestinationPort,Hashes
2026-03-10 01:24:56.935,ENG-MAC-04,riley.kapoor,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=000813407561dfdf000813407561dfdf000813407561dfdf000813407561dfdf
2026-03-10 01:33:46.447,FIN-WS17,alex.chen,1,outlook.exe,"outlook.exe",systemd,,,SHA256=000f973f0fb5a374000f973f0fb5a374000f973f0fb5a374000f973f0fb5a374
2026-03-10 01:41:46.535,FIN-WS22,riley.kapoor,1,python3,"python3",cmd.exe,,,SHA256=001f1f337d22eccf001f1f337d22eccf001f1f337d22eccf001f1f337d22eccf
2026-03-10 01:44:42.328,ENG-MAC-17,svc-build,1,powershell.exe,"powershell.exe",cmd.exe,,,SHA256=0019b8f20197919d0019b8f20197919d0019b8f20197919d0019b8f20197919d
2026-03-10 01:47:20.913,BLD-RUN-02,morgan.sato,1,chrome.exe,"chrome.exe",systemd,,,SHA256=0021bfa9cf6662780021bfa9cf6662780021bfa9cf6662780021bfa9cf666278
2026-03-10 01:50:07.800,ENG-MAC-04,svc-export,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=001986105f856a5e001986105f856a5e001986105f856a5e001986105f856a5e
2026-03-10 02:00:17.320,ENG-MAC-17,morgan.sato,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=000c9947bbf5a7fd000c9947bbf5a7fd000c9947bbf5a7fd000c9947bbf5a7fd
2026-03-10 02:08:33.428,LINUX-JUMP-01,taylor.owens,1,python3,"python3",systemd,,,SHA256=000a6bc641921331000a6bc641921331000a6bc641921331000a6bc641921331
2026-03-10 02:16:08.850,ENG-MAC-17,svc-export,1,node,"node",cmd.exe,,,SHA256=0010fdc6560d37880010fdc6560d37880010fdc6560d37880010fdc6560d3788
2026-03-10 02:19:18.653,FIN-WS22,svc-build,1,python3,"python3",launchd,,,SHA256=001893f8563ba0ae001893f8563ba0ae001893f8563ba0ae001893f8563ba0ae
2026-03-10 02:24:37.326,BLD-RUN-02,svc-export,1,sshd,"sshd",cmd.exe,,,SHA256=001ecb24219f580c001ecb24219f580c001ecb24219f580c001ecb24219f580c
2026-03-10 02:33:18.413,LINUX-JUMP-01,jamie.patel,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=00160996d9b8d2fa00160996d9b8d2fa00160996d9b8d2fa00160996d9b8d2fa
2026-03-10 02:41:48.413,LINUX-JUMP-01,alex.chen,1,slack.exe,"slack.exe",explorer.exe,,,SHA256=0015f87f7c897f590015f87f7c897f590015f87f7c897f590015f87f7c897f59
2026-03-10 02:44:51.575,ENG-MAC-04,svc-build,1,python3,"python3",launchd,,,SHA256=002326e6fc61a872002326e6fc61a872002326e6fc61a872002326e6fc61a872
2026-03-10 02:49:42.654,FIN-WS22,taylor.owens,1,python3,"python3",cmd.exe,,,SHA256=000eee4613fd4865000eee4613fd4865000eee4613fd4865000eee4613fd4865
2026-03-10 02:59:47.697,ENG-MAC-17,alex.chen,1,powershell.exe,"powershell.exe",launchd,,,SHA256=001e3e8371be9297001e3e8371be9297001e3e8371be9297001e3e8371be9297
2026-03-10 03:07:59.274,FIN-WS22,svc-export,1,git,"git",explorer.exe,,,SHA256=000e222ee28d29d8000e222ee28d29d8000e222ee28d29d8000e222ee28d29d8
2026-03-10 03:13:06.767,ENG-MAC-17,svc-export,1,sshd,"sshd",explorer.exe,,,SHA256=000bb6d1e59b193b000bb6d1e59b193b000bb6d1e59b193b000bb6d1e59b193b
2026-03-10 03:23:02.711,ENG-MAC-04,jamie.patel,1,chrome.exe,"chrome.exe",launchd,,,SHA256=00071d9b9c8858d800071d9b9c8858d800071d9b9c8858d800071d9b9c8858d8
2026-03-10 03:31:54.708,LINUX-JUMP-01,svc-export,1,sshd,"sshd",explorer.exe,,,SHA256=0014fcc856cef7ec0014fcc856cef7ec0014fcc856cef7ec0014fcc856cef7ec
2026-03-10 03:39:24.967,ENG-MAC-04,svc-export,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=00234619fdfa841400234619fdfa841400234619fdfa841400234619fdfa8414
2026-03-10 03:43:15.524,ENG-MAC-04,riley.kapoor,1,chrome.exe,"chrome.exe",systemd,,,SHA256=0005531fe12a019e0005531fe12a019e0005531fe12a019e0005531fe12a019e
2026-03-10 03:54:29.970,ENG-MAC-04,taylor.owens,1,node,"node",systemd,,,SHA256=0009e2f41bcb53160009e2f41bcb53160009e2f41bcb53160009e2f41bcb5316
2026-03-10 03:58:09.130,BLD-RUN-02,jamie.patel,1,python3,"python3",explorer.exe,,,SHA256=00023f1ec8ac569e00023f1ec8ac569e00023f1ec8ac569e00023f1ec8ac569e
2026-03-10 04:03:29.305,FIN-WS22,svc-build,1,python3,"python3",explorer.exe,,,SHA256=00198ce48e07d5c400198ce48e07d5c400198ce48e07d5c400198ce48e07d5c4
2026-03-10 04:07:42.000,FIN-WS17,jamie.patel,1,python3,"python3",systemd,,,SHA256=001c65771b86b8b6001c65771b86b8b6001c65771b86b8b6001c65771b86b8b6
2026-03-10 04:10:31.764,ENG-MAC-04,svc-build,1,chrome.exe,"chrome.exe",launchd,,,SHA256=000d9f9c529a5035000d9f9c529a5035000d9f9c529a5035000d9f9c529a5035
2026-03-10 04:18:05.920,BLD-RUN-02,riley.kapoor,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=001dc705a5aa099c001dc705a5aa099c001dc705a5aa099c001dc705a5aa099c
2026-03-10 04:21:52.302,ENG-MAC-17,svc-build,1,node,"node",systemd,,,SHA256=0002feea92e90ebc0002feea92e90ebc0002feea92e90ebc0002feea92e90ebc
2026-03-10 04:26:58.234,BLD-RUN-02,riley.kapoor,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=000a7e587e563f9e000a7e587e563f9e000a7e587e563f9e000a7e587e563f9e
2026-03-10 04:36:59.109,FIN-WS17,svc-build,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=001a2d6992462e31001a2d6992462e31001a2d6992462e31001a2d6992462e31
2026-03-10 04:44:05.108,LINUX-JUMP-01,riley.kapoor,1,python3,"python3",cmd.exe,,,SHA256=00042651673c5c9200042651673c5c9200042651673c5c9200042651673c5c92
2026-03-10 04:53:20.640,FIN-WS22,svc-build,1,powershell.exe,"powershell.exe",systemd,,,SHA256=0020155acdef847e0020155acdef847e0020155acdef847e0020155acdef847e
2026-03-10 05:03:27.469,FIN-WS22,jamie.patel,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=0016ce447d8432fa0016ce447d8432fa0016ce447d8432fa0016ce447d8432fa
2026-03-10 05:08:47.556,BLD-RUN-02,svc-build,1,git,"git",launchd,,,SHA256=0021aa4f344a15680021aa4f344a15680021aa4f344a15680021aa4f344a1568
2026-03-10 05:20:17.377,ENG-MAC-17,riley.kapoor,1,git,"git",systemd,,,SHA256=0014acd909b405750014acd909b405750014acd909b405750014acd909b40575
2026-03-10 05:23:07.666,ENG-MAC-04,taylor.owens,1,node,"node",cmd.exe,,,SHA256=0010e10439e0bfa50010e10439e0bfa50010e10439e0bfa50010e10439e0bfa5
2026-03-10 05:26:10.748,ENG-MAC-04,svc-export,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=0019398626ab4c6d0019398626ab4c6d0019398626ab4c6d0019398626ab4c6d
2026-03-10 05:35:45.082,FIN-WS22,jamie.patel,1,sshd,"sshd",systemd,,,SHA256=00228a4818770e1c00228a4818770e1c00228a4818770e1c00228a4818770e1c
2026-03-10 05:39:30.428,ENG-MAC-17,svc-build,1,powershell.exe,"powershell.exe",cmd.exe,,,SHA256=001cc71a97c22dfc001cc71a97c22dfc001cc71a97c22dfc001cc71a97c22dfc
2026-03-10 05:44:57.917,FIN-WS22,svc-export,1,python3,"python3",launchd,,,SHA256=001d51c736985978001d51c736985978001d51c736985978001d51c736985978
2026-03-10 05:49:51.792,ENG-MAC-04,svc-build,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=001834515ca57421001834515ca57421001834515ca57421001834515ca57421
2026-03-10 05:58:42.000,FIN-WS22,morgan.sato,1,git,"git",explorer.exe,,,SHA256=0004d3ca6a99a5f20004d3ca6a99a5f20004d3ca6a99a5f20004d3ca6a99a5f2
2026-03-10 06:07:51.120,FIN-WS22,alex.chen,1,node,"node",cmd.exe,,,SHA256=0008ba0a31670d230008ba0a31670d230008ba0a31670d230008ba0a31670d23
2026-03-10 06:12:11.175,LINUX-JUMP-01,svc-build,1,git,"git",launchd,,,SHA256=0000396a0013e95e0000396a0013e95e0000396a0013e95e0000396a0013e95e
2026-03-10 06:17:35.158,FIN-WS22,svc-build,1,node,"node",systemd,,,SHA256=0001ea2863b162440001ea2863b162440001ea2863b162440001ea2863b16244
2026-03-10 06:20:17.912,BLD-RUN-02,svc-export,1,node,"node",cmd.exe,,,SHA256=0007b0744e1fa5760007b0744e1fa5760007b0744e1fa5760007b0744e1fa576
2026-03-10 06:31:38.395,ENG-MAC-17,taylor.owens,1,node,"node",explorer.exe,,,SHA256=001a3effb2b910a9001a3effb2b910a9001a3effb2b910a9001a3effb2b910a9
2026-03-10 06:42:01.059,ENG-MAC-04,morgan.sato,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=00107cf5b84c026600107cf5b84c026600107cf5b84c026600107cf5b84c0266
2026-03-10 06:45:12.681,LINUX-JUMP-01,alex.chen,1,sshd,"sshd",explorer.exe,,,SHA256=00077cf38b78d08700077cf38b78d08700077cf38b78d08700077cf38b78d087
2026-03-10 06:48:40.690,ENG-MAC-17,svc-export,1,git,"git",launchd,,,SHA256=0014fe9432b1d5970014fe9432b1d5970014fe9432b1d5970014fe9432b1d597
2026-03-10 06:52:41.990,LINUX-JUMP-01,morgan.sato,1,sshd,"sshd",cmd.exe,,,SHA256=0016e3f93b8096910016e3f93b8096910016e3f93b8096910016e3f93b809691
2026-03-10 06:56:23.147,FIN-WS17,svc-build,1,sshd,"sshd",cmd.exe,,,SHA256=001088692c3840be001088692c3840be001088692c3840be001088692c3840be
2026-03-10 07:06:53.196,ENG-MAC-04,svc-export,1,sshd,"sshd",cmd.exe,,,SHA256=00138f6029ac3ba000138f6029ac3ba000138f6029ac3ba000138f6029ac3ba0
2026-03-10 07:11:12.480,FIN-WS17,alex.chen,1,git,"git",explorer.exe,,,SHA256=000fcbc15e10d526000fcbc15e10d526000fcbc15e10d526000fcbc15e10d526
2026-03-10 07:18:21.916,BLD-RUN-02,riley.kapoor,1,sshd,"sshd",launchd,,,SHA256=00113430e2fb36a300113430e2fb36a300113430e2fb36a300113430e2fb36a3
2026-03-10 07:28:27.621,FIN-WS22,svc-build,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=0014e30f4c1e673b0014e30f4c1e673b0014e30f4c1e673b0014e30f4c1e673b
2026-03-10 07:32:50.538,ENG-MAC-04,riley.kapoor,1,node,"node",cmd.exe,,,SHA256=00066de4224034c700066de4224034c700066de4224034c700066de4224034c7
2026-03-10 07:39:37.752,LINUX-JUMP-01,jamie.patel,1,git,"git",launchd,,,SHA256=000180f12d2cfe59000180f12d2cfe59000180f12d2cfe59000180f12d2cfe59
2026-03-10 07:42:23.733,LINUX-JUMP-01,morgan.sato,1,sshd,"sshd",cmd.exe,,,SHA256=00061e14dcb29be900061e14dcb29be900061e14dcb29be900061e14dcb29be9
2026-03-10 07:45:11.456,FIN-WS22,svc-export,1,powershell.exe,"powershell.exe",launchd,,,SHA256=0009b6cc6d538cd60009b6cc6d538cd60009b6cc6d538cd60009b6cc6d538cd6
2026-03-10 07:49:44.830,BLD-RUN-02,alex.chen,1,chrome.exe,"chrome.exe",systemd,,,SHA256=000633a9ce87433b000633a9ce87433b000633a9ce87433b000633a9ce87433b
2026-03-10 07:57:48.366,BLD-RUN-02,alex.chen,1,git,"git",systemd,,,SHA256=000239169cb85c4c000239169cb85c4c000239169cb85c4c000239169cb85c4c
2026-03-10 08:04:04.595,LINUX-JUMP-01,taylor.owens,1,git,"git",explorer.exe,,,SHA256=001c70f1bb33ee35001c70f1bb33ee35001c70f1bb33ee35001c70f1bb33ee35
2026-03-10 08:11:05.130,ENG-MAC-17,riley.kapoor,1,chrome.exe,"chrome.exe",launchd,,,SHA256=000fb989517f5a2b000fb989517f5a2b000fb989517f5a2b000fb989517f5a2b
2026-03-10 08:18:52.045,FIN-WS17,jamie.patel,1,outlook.exe,"outlook.exe",launchd,,,SHA256=000dc1b5a4a255bd000dc1b5a4a255bd000dc1b5a4a255bd000dc1b5a4a255bd
2026-03-10 08:30:20.681,FIN-WS17,jamie.patel,1,git,"git",cmd.exe,,,SHA256=00235030f8b4b07e00235030f8b4b07e00235030f8b4b07e00235030f8b4b07e
2026-03-10 08:33:45.085,BLD-RUN-02,svc-build,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=00232cd6731dcb9800232cd6731dcb9800232cd6731dcb9800232cd6731dcb98
2026-03-10 08:36:28.870,LINUX-JUMP-01,morgan.sato,1,node,"node",systemd,,,SHA256=0006255eb65556fa0006255eb65556fa0006255eb65556fa0006255eb65556fa
2026-03-10 08:40:16.855,ENG-MAC-17,svc-export,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=001dcdbdfcd1c411001dcdbdfcd1c411001dcdbdfcd1c411001dcdbdfcd1c411
2026-03-10 08:46:19.690,BLD-RUN-02,svc-build,1,sshd,"sshd",cmd.exe,,,SHA256=00151ce4d37b884e00151ce4d37b884e00151ce4d37b884e00151ce4d37b884e
2026-03-10 08:51:01.823,ENG-MAC-17,jamie.patel,1,sshd,"sshd",launchd,,,SHA256=001c7f01cb51d1ea001c7f01cb51d1ea001c7f01cb51d1ea001c7f01cb51d1ea
2026-03-10 08:54:33.427,ENG-MAC-04,svc-export,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=000f99d11a9147a7000f99d11a9147a7000f99d11a9147a7000f99d11a9147a7
2026-03-10 09:04:23.757,BLD-RUN-02,svc-build,1,python3,"python3",explorer.exe,,,SHA256=00175813e65fe08200175813e65fe08200175813e65fe08200175813e65fe082
2026-03-10 09:09:25.186,FIN-WS17,morgan.sato,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=000ea10a118b6284000ea10a118b6284000ea10a118b6284000ea10a118b6284
2026-03-10 09:19:55.865,ENG-MAC-04,riley.kapoor,1,sshd,"sshd",explorer.exe,,,SHA256=000790898d7cb846000790898d7cb846000790898d7cb846000790898d7cb846
2026-03-10 09:25:20.390,ENG-MAC-17,svc-export,1,slack.exe,"slack.exe",launchd,,,SHA256=002084da9ba89abc002084da9ba89abc002084da9ba89abc002084da9ba89abc
2026-03-10 09:32:01.487,ENG-MAC-17,morgan.sato,1,node,"node",cmd.exe,,,SHA256=0014b24baaab195c0014b24baaab195c0014b24baaab195c0014b24baaab195c
2026-03-10 09:40:34.962,BLD-RUN-02,svc-build,1,python3,"python3",cmd.exe,,,SHA256=000d1f4bdf44e4cc000d1f4bdf44e4cc000d1f4bdf44e4cc000d1f4bdf44e4cc
2026-03-10 09:44:11.875,BLD-RUN-02,jamie.patel,1,outlook.exe,"outlook.exe",launchd,,,SHA256=00055ecef4fcf88c00055ecef4fcf88c00055ecef4fcf88c00055ecef4fcf88c
2026-03-10 09:47:57.017,BLD-RUN-02,jamie.patel,1,sshd,"sshd",cmd.exe,,,SHA256=001de02db97be664001de02db97be664001de02db97be664001de02db97be664
2026-03-10 09:58:15.703,FIN-WS17,svc-build,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=0001581f1086aa710001581f1086aa710001581f1086aa710001581f1086aa71
2026-03-10 10:05:40.038,BLD-RUN-02,jamie.patel,1,sshd,"sshd",systemd,,,SHA256=000e99d8dbeb2132000e99d8dbeb2132000e99d8dbeb2132000e99d8dbeb2132
2026-03-10 10:11:03.079,ENG-MAC-04,jamie.patel,1,git,"git",systemd,,,SHA256=00037411bda208e000037411bda208e000037411bda208e000037411bda208e0
2026-03-10 10:17:20.608,BLD-RUN-02,alex.chen,1,chrome.exe,"chrome.exe",launchd,,,SHA256=0021add9b0c575f00021add9b0c575f00021add9b0c575f00021add9b0c575f0
2026-03-10 10:26:24.962,ENG-MAC-17,svc-export,1,python3,"python3",cmd.exe,,,SHA256=001aede69cfdde98001aede69cfdde98001aede69cfdde98001aede69cfdde98
2026-03-10 10:36:06.923,ENG-MAC-04,riley.kapoor,1,chrome.exe,"chrome.exe",launchd,,,SHA256=00077b9d8c1debaa00077b9d8c1debaa00077b9d8c1debaa00077b9d8c1debaa
2026-03-10 10:42:37.005,ENG-MAC-17,svc-export,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=0008b7b5504c25290008b7b5504c25290008b7b5504c25290008b7b5504c2529
2026-03-10 10:48:47.408,ENG-MAC-04,morgan.sato,1,outlook.exe,"outlook.exe",systemd,,,SHA256=00100aa1cdbee75400100aa1cdbee75400100aa1cdbee75400100aa1cdbee754
2026-03-10 10:58:14.972,FIN-WS17,svc-export,1,sshd,"sshd",explorer.exe,,,SHA256=0022f582d569e1280022f582d569e1280022f582d569e1280022f582d569e128
2026-03-10 11:08:01.909,FIN-WS22,svc-build,1,git,"git",explorer.exe,,,SHA256=002187d2d2d23f8a002187d2d2d23f8a002187d2d2d23f8a002187d2d2d23f8a
2026-03-10 11:14:17.002,FIN-WS17,riley.kapoor,1,slack.exe,"slack.exe",launchd,,,SHA256=00081ea48f64a89100081ea48f64a89100081ea48f64a89100081ea48f64a891
2026-03-10 11:19:21.038,ENG-MAC-04,jamie.patel,1,chrome.exe,"chrome.exe",systemd,,,SHA256=0003a2728448d8a70003a2728448d8a70003a2728448d8a70003a2728448d8a7
2026-03-10 11:29:46.124,BLD-RUN-02,alex.chen,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=0007c4a63dee1f7e0007c4a63dee1f7e0007c4a63dee1f7e0007c4a63dee1f7e
2026-03-10 11:36:52.390,FIN-WS17,alex.chen,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=0004515a82ffb50c0004515a82ffb50c0004515a82ffb50c0004515a82ffb50c
2026-03-10 11:44:14.537,ENG-MAC-04,jamie.patel,1,git,"git",explorer.exe,,,SHA256=000e6582e1b4f709000e6582e1b4f709000e6582e1b4f709000e6582e1b4f709
2026-03-10 11:49:35.458,BLD-RUN-02,svc-export,1,node,"node",explorer.exe,,,SHA256=000aba898049a5a9000aba898049a5a9000aba898049a5a9000aba898049a5a9
2026-03-10 11:54:49.310,FIN-WS17,alex.chen,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=00135b3df7cd3a7e00135b3df7cd3a7e00135b3df7cd3a7e00135b3df7cd3a7e
2026-03-10 11:58:00.219,BLD-RUN-02,riley.kapoor,1,python3,"python3",cmd.exe,,,SHA256=00114bcd34d806cf00114bcd34d806cf00114bcd34d806cf00114bcd34d806cf
2026-03-10 12:09:27.278,BLD-RUN-02,svc-export,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=001931ee4cd6f6c4001931ee4cd6f6c4001931ee4cd6f6c4001931ee4cd6f6c4
2026-03-10 12:16:47.464,BLD-RUN-02,taylor.owens,1,python3,"python3",explorer.exe,,,SHA256=0009faff4cc935370009faff4cc935370009faff4cc935370009faff4cc93537
2026-03-10 12:27:45.020,BLD-RUN-02,svc-build,1,node,"node",systemd,,,SHA256=0011fe2f4092880c0011fe2f4092880c0011fe2f4092880c0011fe2f4092880c
2026-03-10 12:31:22.095,FIN-WS22,riley.kapoor,1,python3,"python3",explorer.exe,,,SHA256=002297eb6668a754002297eb6668a754002297eb6668a754002297eb6668a754
2026-03-10 12:37:17.958,LINUX-JUMP-01,svc-export,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=00022fa9ee8219b900022fa9ee8219b900022fa9ee8219b900022fa9ee8219b9
2026-03-10 12:39:53.715,FIN-WS17,alex.chen,1,outlook.exe,"outlook.exe",launchd,,,SHA256=000c0597714bd6d7000c0597714bd6d7000c0597714bd6d7000c0597714bd6d7
2026-03-10 12:48:20.716,FIN-WS22,riley.kapoor,1,outlook.exe,"outlook.exe",launchd,,,SHA256=00139a681d63249100139a681d63249100139a681d63249100139a681d632491
2026-03-10 12:55:31.978,FIN-WS17,alex.chen,1,git,"git",systemd,,,SHA256=0019e2cd700566830019e2cd700566830019e2cd700566830019e2cd70056683
2026-03-10 13:01:09.014,ENG-MAC-17,morgan.sato,1,slack.exe,"slack.exe",explorer.exe,,,SHA256=000c457a93b8f723000c457a93b8f723000c457a93b8f723000c457a93b8f723
2026-03-10 13:09:27.286,ENG-MAC-17,svc-export,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=00052935f725303100052935f725303100052935f725303100052935f7253031
2026-03-10 13:18:21.496,FIN-WS17,taylor.owens,1,chrome.exe,"chrome.exe",launchd,,,SHA256=000165527762947a000165527762947a000165527762947a000165527762947a
2026-03-10 13:27:20.536,BLD-RUN-02,riley.kapoor,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=0006e8ab506c27250006e8ab506c27250006e8ab506c27250006e8ab506c2725
2026-03-10 13:32:08.016,BLD-RUN-02,jamie.patel,1,chrome.exe,"chrome.exe",launchd,,,SHA256=0021807351497502002180735149750200218073514975020021807351497502
2026-03-10 13:39:48.763,BLD-RUN-02,svc-export,1,powershell.exe,"powershell.exe",cmd.exe,,,SHA256=0003e29b650a3a920003e29b650a3a920003e29b650a3a920003e29b650a3a92
2026-03-10 13:43:49.031,BLD-RUN-02,jamie.patel,1,node,"node",cmd.exe,,,SHA256=001ca2de3579f5ba001ca2de3579f5ba001ca2de3579f5ba001ca2de3579f5ba
2026-03-10 13:52:26.629,FIN-WS17,svc-build,1,git,"git",cmd.exe,,,SHA256=0009222ec062a46a0009222ec062a46a0009222ec062a46a0009222ec062a46a
2026-03-10 14:03:18.870,BLD-RUN-02,jamie.patel,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=001dabcb8970819b001dabcb8970819b001dabcb8970819b001dabcb8970819b
2026-03-10 14:06:46.858,BLD-RUN-02,alex.chen,1,python3,"python3",explorer.exe,,,SHA256=001c87ab021d506a001c87ab021d506a001c87ab021d506a001c87ab021d506a
2026-03-10 14:13:23.787,FIN-WS22,morgan.sato,1,powershell.exe,"powershell.exe",launchd,,,SHA256=000a9b08e7b0c145000a9b08e7b0c145000a9b08e7b0c145000a9b08e7b0c145
2026-03-10 14:18:55.814,ENG-MAC-04,alex.chen,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=00102341fd8f476300102341fd8f476300102341fd8f476300102341fd8f4763
2026-03-10 14:25:33.808,LINUX-JUMP-01,jamie.patel,1,node,"node",cmd.exe,,,SHA256=00095daae0995cf200095daae0995cf200095daae0995cf200095daae0995cf2
2026-03-10 14:30:03.565,ENG-MAC-17,taylor.owens,1,chrome.exe,"chrome.exe",launchd,,,SHA256=00101d3b60744acc00101d3b60744acc00101d3b60744acc00101d3b60744acc
2026-03-10 14:41:05.532,FIN-WS22,alex.chen,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=000973825db11c96000973825db11c96000973825db11c96000973825db11c96
2026-03-10 14:49:20.893,BLD-RUN-02,morgan.sato,1,slack.exe,"slack.exe",launchd,,,SHA256=0008c7250b910c870008c7250b910c870008c7250b910c870008c7250b910c87
2026-03-10 14:52:21.155,FIN-WS17,alex.chen,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=0021f1f8b17772540021f1f8b17772540021f1f8b17772540021f1f8b1777254
2026-03-10 15:00:38.838,ENG-MAC-04,svc-build,1,python3,"python3",launchd,,,SHA256=00119ce98ca2aef200119ce98ca2aef200119ce98ca2aef200119ce98ca2aef2
2026-03-10 15:08:27.114,FIN-WS17,svc-export,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=00009612a018bb2800009612a018bb2800009612a018bb2800009612a018bb28
2026-03-10 15:12:19.481,FIN-WS22,jamie.patel,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=000c94f21c137930000c94f21c137930000c94f21c137930000c94f21c137930
2026-03-10 15:23:43.879,LINUX-JUMP-01,svc-build,1,node,"node",systemd,,,SHA256=002057654176c1d0002057654176c1d0002057654176c1d0002057654176c1d0
2026-03-10 15:30:29.808,FIN-WS22,jamie.patel,1,git,"git",cmd.exe,,,SHA256=0006a6f096f4ebb70006a6f096f4ebb70006a6f096f4ebb70006a6f096f4ebb7
2026-03-10 15:38:36.531,ENG-MAC-04,svc-export,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=00085860a6304ffe00085860a6304ffe00085860a6304ffe00085860a6304ffe
2026-03-10 15:43:03.613,LINUX-JUMP-01,taylor.owens,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=000540c75edaa11c000540c75edaa11c000540c75edaa11c000540c75edaa11c
2026-03-10 15:50:43.921,FIN-WS17,svc-export,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=001aa4c62153d9bb001aa4c62153d9bb001aa4c62153d9bb001aa4c62153d9bb
2026-03-10 15:56:39.527,FIN-WS17,taylor.owens,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=000a2af63170a71d000a2af63170a71d000a2af63170a71d000a2af63170a71d
2026-03-10 16:02:22.276,LINUX-JUMP-01,morgan.sato,1,node,"node",explorer.exe,,,SHA256=000cef005c388f1d000cef005c388f1d000cef005c388f1d000cef005c388f1d
2026-03-10 16:10:56.381,ENG-MAC-04,taylor.owens,1,python3,"python3",launchd,,,SHA256=0004081c27903bef0004081c27903bef0004081c27903bef0004081c27903bef
2026-03-10 16:15:27.311,ENG-MAC-17,alex.chen,1,chrome.exe,"chrome.exe",launchd,,,SHA256=001664e28f06602b001664e28f06602b001664e28f06602b001664e28f06602b
