ts,client,query,type,response,rcode,latency_ms
2026-03-10T00:42:48.596Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,67
2026-03-10T00:45:06.822Z,FIN-WS31,cdn.slack.com,A,52.92.128.17,NOERROR,65
2026-03-10T00:46:52.493Z,FIN-WS31,login.microsoftonline.com,A,74.112.186.55,NOERROR,5
2026-03-10T00:48:18.000Z,MAC-DEV-17,cdn.slack.com,A,140.82.112.5,NOERROR,8
2026-03-10T00:51:01.876Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,58
2026-03-10T00:51:50.264Z,FIN-WS31,registry.npmjs.org,A,74.112.186.55,NOERROR,11
2026-03-10T00:53:20.553Z,MAC-DEV-17,cdn.slack.com,A,74.112.186.55,NOERROR,44
2026-03-10T00:54:23.102Z,RSCH-JUP-03,box.com,A,74.112.186.55,NOERROR,35
2026-03-10T00:57:10.322Z,RSCH-JUP-03,cdn.slack.com,A,140.82.112.5,NOERROR,24
2026-03-10T00:58:52.758Z,RSCH-JUP-03,cdn.slack.com,A,52.92.128.17,NOERROR,7
2026-03-10T01:00:55.995Z,MAC-DEV-04,registry.npmjs.org,A,13.107.42.14,NOERROR,16
2026-03-10T01:01:55.999Z,MAC-DEV-04,login.microsoftonline.com,A,13.107.42.14,NOERROR,36
2026-03-10T01:02:57.977Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,14
2026-03-10T01:03:37.960Z,RSCH-JUP-03,api.github.com,A,13.107.42.14,NOERROR,61
2026-03-10T01:05:54.950Z,FIN-WS22,box.com,A,140.82.112.5,NOERROR,61
2026-03-10T01:06:42.418Z,FIN-WS22,api.github.com,A,13.107.42.14,NOERROR,15
2026-03-10T01:08:59.256Z,FIN-WS22,login.microsoftonline.com,A,52.92.128.17,NOERROR,39
2026-03-10T01:11:16.929Z,MAC-DEV-04,cdn.slack.com,A,74.112.186.55,NOERROR,4
2026-03-10T01:12:47.654Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,15
2026-03-10T01:15:22.977Z,RSCH-JUP-03,cdn.slack.com,A,13.107.42.14,NOERROR,14
2026-03-10T01:18:08.063Z,MAC-DEV-17,login.microsoftonline.com,A,13.107.42.14,NOERROR,48
2026-03-10T01:19:39.209Z,MAC-DEV-17,registry.npmjs.org,A,74.112.186.55,NOERROR,26
2026-03-10T01:21:19.002Z,MAC-DEV-04,api.github.com,A,140.82.112.5,NOERROR,46
2026-03-10T01:23:32.999Z,MAC-DEV-04,box.com,A,52.92.128.17,NOERROR,44
2026-03-10T01:26:15.507Z,FIN-WS31,updates.microsoft.com,A,140.82.112.5,NOERROR,44
2026-03-10T01:27:33.573Z,MAC-DEV-17,cdn.slack.com,A,140.82.112.5,NOERROR,57
2026-03-10T01:29:38.681Z,BLD-RUN-02,login.microsoftonline.com,A,52.92.128.17,NOERROR,10
2026-03-10T01:32:22.810Z,RSCH-JUP-03,login.microsoftonline.com,A,74.112.186.55,NOERROR,59
2026-03-10T01:33:43.485Z,FIN-WS31,registry.npmjs.org,A,140.82.112.5,NOERROR,3
2026-03-10T01:35:34.148Z,FIN-WS22,cdn.slack.com,A,13.107.42.14,NOERROR,20
2026-03-10T01:36:21.268Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,13
2026-03-10T01:37:14.860Z,MAC-DEV-04,updates.microsoft.com,A,74.112.186.55,NOERROR,17
2026-03-10T01:39:12.639Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,26
2026-03-10T01:41:13.863Z,MAC-DEV-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,58
2026-03-10T01:43:37.927Z,FIN-WS31,cdn.slack.com,A,52.92.128.17,NOERROR,19
2026-03-10T01:44:30.245Z,RSCH-JUP-03,registry.npmjs.org,A,52.92.128.17,NOERROR,26
2026-03-10T01:46:54.465Z,BLD-RUN-02,registry.npmjs.org,A,13.107.42.14,NOERROR,64
2026-03-10T01:47:33.440Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,56
2026-03-10T01:48:42.616Z,FIN-WS31,updates.microsoft.com,A,52.92.128.17,NOERROR,32
2026-03-10T01:50:33.455Z,RSCH-JUP-03,updates.microsoft.com,A,74.112.186.55,NOERROR,57
2026-03-10T01:52:48.577Z,RSCH-JUP-03,updates.microsoft.com,A,140.82.112.5,NOERROR,33
2026-03-10T01:55:00.359Z,MAC-DEV-04,box.com,A,13.107.42.14,NOERROR,11
2026-03-10T01:55:56.923Z,BLD-RUN-02,registry.npmjs.org,A,74.112.186.55,NOERROR,62
2026-03-10T01:56:40.433Z,MAC-DEV-17,cdn.slack.com,A,52.92.128.17,NOERROR,2
2026-03-10T01:57:17.406Z,FIN-WS31,updates.microsoft.com,A,52.92.128.17,NOERROR,55
2026-03-10T01:58:58.521Z,MAC-DEV-17,registry.npmjs.org,A,52.92.128.17,NOERROR,4
2026-03-10T02:01:18.930Z,FIN-WS22,api.github.com,A,140.82.112.5,NOERROR,31
2026-03-10T02:03:51.256Z,RSCH-JUP-03,cdn.slack.com,A,13.107.42.14,NOERROR,56
2026-03-10T02:04:41.830Z,RSCH-JUP-03,login.microsoftonline.com,A,52.92.128.17,NOERROR,54
2026-03-10T02:05:55.543Z,FIN-WS22,cdn.slack.com,A,52.92.128.17,NOERROR,53
2026-03-10T02:07:02.751Z,BLD-RUN-02,api.github.com,A,52.92.128.17,NOERROR,70
2026-03-10T02:08:25.041Z,BLD-RUN-02,api.github.com,A,13.107.42.14,NOERROR,64
2026-03-10T02:10:12.524Z,RSCH-JUP-03,login.microsoftonline.com,A,52.92.128.17,NOERROR,16
2026-03-10T02:11:40.908Z,FIN-WS22,api.github.com,A,13.107.42.14,NOERROR,49
2026-03-10T02:13:16.626Z,FIN-WS31,api.github.com,A,13.107.42.14,NOERROR,57
2026-03-10T02:15:50.885Z,RSCH-JUP-03,registry.npmjs.org,A,74.112.186.55,NOERROR,38
2026-03-10T02:18:23.026Z,MAC-DEV-04,box.com,A,140.82.112.5,NOERROR,60
2026-03-10T02:21:14.404Z,RSCH-JUP-03,updates.microsoft.com,A,140.82.112.5,NOERROR,53
2026-03-10T02:23:08.715Z,FIN-WS22,registry.npmjs.org,A,140.82.112.5,NOERROR,62
2026-03-10T02:24:24.918Z,FIN-WS31,api.github.com,A,13.107.42.14,NOERROR,9
2026-03-10T02:25:41.791Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,25
2026-03-10T02:26:30.570Z,RSCH-JUP-03,box.com,A,52.92.128.17,NOERROR,35
2026-03-10T02:28:50.986Z,MAC-DEV-17,registry.npmjs.org,A,13.107.42.14,NOERROR,50
2026-03-10T02:29:39.814Z,RSCH-JUP-03,login.microsoftonline.com,A,140.82.112.5,NOERROR,64
2026-03-10T02:32:11.757Z,FIN-WS22,api.github.com,A,140.82.112.5,NOERROR,5
2026-03-10T02:33:51.089Z,MAC-DEV-17,cdn.slack.com,A,74.112.186.55,NOERROR,56
2026-03-10T02:35:52.827Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,29
2026-03-10T02:37:09.317Z,MAC-DEV-04,updates.microsoft.com,A,52.92.128.17,NOERROR,31
2026-03-10T02:39:57.176Z,BLD-RUN-02,cdn.slack.com,A,74.112.186.55,NOERROR,51
2026-03-10T02:42:23.351Z,FIN-WS31,box.com,A,140.82.112.5,NOERROR,68
2026-03-10T02:43:37.292Z,BLD-RUN-02,api.github.com,A,52.92.128.17,NOERROR,16
2026-03-10T02:44:26.620Z,FIN-WS22,box.com,A,140.82.112.5,NOERROR,36
2026-03-10T02:47:08.732Z,FIN-WS22,api.github.com,A,52.92.128.17,NOERROR,51
2026-03-10T02:49:29.611Z,MAC-DEV-17,updates.microsoft.com,A,140.82.112.5,NOERROR,38
2026-03-10T02:50:54.100Z,FIN-WS22,api.github.com,A,52.92.128.17,NOERROR,10
2026-03-10T02:52:51.686Z,FIN-WS31,registry.npmjs.org,A,52.92.128.17,NOERROR,41
2026-03-10T02:53:29.214Z,MAC-DEV-04,box.com,A,140.82.112.5,NOERROR,35
2026-03-10T02:55:17.471Z,BLD-RUN-02,box.com,A,13.107.42.14,NOERROR,7
2026-03-10T02:58:04.789Z,MAC-DEV-17,box.com,A,74.112.186.55,NOERROR,45
2026-03-10T02:59:18.810Z,FIN-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,35
2026-03-10T03:02:13.253Z,MAC-DEV-17,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,45
2026-03-10T03:04:08.629Z,MAC-DEV-04,login.microsoftonline.com,A,52.92.128.17,NOERROR,4
2026-03-10T03:06:16.669Z,MAC-DEV-17,login.microsoftonline.com,A,52.92.128.17,NOERROR,23
2026-03-10T03:08:32.032Z,BLD-RUN-02,api.github.com,A,52.92.128.17,NOERROR,5
2026-03-10T03:10:45.891Z,RSCH-JUP-03,registry.npmjs.org,A,13.107.42.14,NOERROR,61
2026-03-10T03:12:09.086Z,MAC-DEV-04,cdn.slack.com,A,52.92.128.17,NOERROR,5
2026-03-10T03:13:03.452Z,MAC-DEV-17,cdn.slack.com,A,74.112.186.55,NOERROR,41
2026-03-10T03:14:32.208Z,MAC-DEV-04,box.com,A,52.92.128.17,NOERROR,64
2026-03-10T03:16:56.000Z,RSCH-JUP-03,cdn.slack.com,A,13.107.42.14,NOERROR,6
2026-03-10T03:19:10.289Z,BLD-RUN-02,updates.microsoft.com,A,52.92.128.17,NOERROR,34
2026-03-10T03:21:11.711Z,MAC-DEV-17,api.github.com,A,74.112.186.55,NOERROR,47
2026-03-10T03:22:55.826Z,MAC-DEV-17,box.com,A,13.107.42.14,NOERROR,39
2026-03-10T03:25:31.820Z,BLD-RUN-02,registry.npmjs.org,A,52.92.128.17,NOERROR,64
2026-03-10T03:27:16.895Z,MAC-DEV-17,box.com,A,52.92.128.17,NOERROR,14
2026-03-10T03:29:13.558Z,FIN-WS31,login.microsoftonline.com,A,52.92.128.17,NOERROR,67
2026-03-10T03:31:01.895Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,44
2026-03-10T03:32:57.118Z,RSCH-JUP-03,login.microsoftonline.com,A,13.107.42.14,NOERROR,62
2026-03-10T03:34:43.114Z,FIN-WS31,updates.microsoft.com,A,140.82.112.5,NOERROR,43
2026-03-10T03:36:27.176Z,BLD-RUN-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,64
2026-03-10T03:38:19.483Z,RSCH-JUP-03,updates.microsoft.com,A,13.107.42.14,NOERROR,57
2026-03-10T03:39:37.752Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,44
2026-03-10T03:41:45.833Z,RSCH-JUP-03,registry.npmjs.org,A,52.92.128.17,NOERROR,52
2026-03-10T03:42:28.090Z,FIN-WS22,cdn.slack.com,A,52.92.128.17,NOERROR,43
2026-03-10T03:44:44.727Z,MAC-DEV-17,box.com,A,52.92.128.17,NOERROR,56
2026-03-10T03:46:39.634Z,FIN-WS31,box.com,A,13.107.42.14,NOERROR,2
2026-03-10T03:48:08.977Z,FIN-WS31,box.com,A,13.107.42.14,NOERROR,36
2026-03-10T03:50:15.343Z,MAC-DEV-04,cdn.slack.com,A,140.82.112.5,NOERROR,14
2026-03-10T03:51:52.408Z,FIN-WS31,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,17
2026-03-10T03:53:30.386Z,MAC-DEV-04,updates.microsoft.com,A,74.112.186.55,NOERROR,23
2026-03-10T03:54:39.809Z,FIN-WS31,api.github.com,A,140.82.112.5,NOERROR,63
2026-03-10T03:57:17.932Z,MAC-DEV-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,70
2026-03-10T03:58:03.402Z,RSCH-JUP-03,login.microsoftonline.com,A,13.107.42.14,NOERROR,62
2026-03-10T03:59:28.173Z,RSCH-JUP-03,api.github.com,A,74.112.186.55,NOERROR,26
2026-03-10T04:01:04.122Z,MAC-DEV-04,registry.npmjs.org,A,13.107.42.14,NOERROR,26
2026-03-10T04:02:08.180Z,MAC-DEV-17,registry.npmjs.org,A,52.92.128.17,NOERROR,20
2026-03-10T04:03:25.599Z,MAC-DEV-04,cdn.slack.com,A,74.112.186.55,NOERROR,63
2026-03-10T04:04:32.504Z,RSCH-JUP-03,box.com,A,140.82.112.5,NOERROR,32
2026-03-10T04:06:53.520Z,MAC-DEV-04,registry.npmjs.org,A,140.82.112.5,NOERROR,60
2026-03-10T04:08:09.898Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,33
2026-03-10T04:09:42.101Z,MAC-DEV-17,cdn.slack.com,A,52.92.128.17,NOERROR,22
2026-03-10T04:12:02.996Z,RSCH-JUP-03,api.github.com,A,140.82.112.5,NOERROR,58
2026-03-10T04:12:44.254Z,FIN-WS31,box.com,A,13.107.42.14,NOERROR,16
2026-03-10T04:14:30.516Z,MAC-DEV-17,api.github.com,A,52.92.128.17,NOERROR,43
2026-03-10T04:15:16.806Z,RSCH-JUP-03,registry.npmjs.org,A,74.112.186.55,NOERROR,13
2026-03-10T04:16:43.396Z,MAC-DEV-04,login.microsoftonline.com,A,13.107.42.14,NOERROR,35
2026-03-10T04:17:53.307Z,MAC-DEV-04,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,59
2026-03-10T04:19:47.546Z,BLD-RUN-02,box.com,A,140.82.112.5,NOERROR,29
2026-03-10T04:21:43.674Z,MAC-DEV-04,api.github.com,A,13.107.42.14,NOERROR,43
2026-03-10T04:22:19.338Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,58
2026-03-10T04:24:23.685Z,FIN-WS31,box.com,A,52.92.128.17,NOERROR,60
2026-03-10T04:26:01.027Z,MAC-DEV-04,cdn.slack.com,A,13.107.42.14,NOERROR,3
2026-03-10T04:27:22.270Z,FIN-WS31,api.github.com,A,52.92.128.17,NOERROR,71
2026-03-10T04:30:09.629Z,MAC-DEV-17,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,30
2026-03-10T04:32:37.103Z,BLD-RUN-02,updates.microsoft.com,A,74.112.186.55,NOERROR,19
2026-03-10T04:35:24.838Z,MAC-DEV-17,login.microsoftonline.com,A,74.112.186.55,NOERROR,24
2026-03-10T04:36:38.411Z,FIN-WS22,box.com,A,13.107.42.14,NOERROR,9
2026-03-10T04:37:42.072Z,MAC-DEV-17,registry.npmjs.org,A,13.107.42.14,NOERROR,70
2026-03-10T04:39:18.551Z,MAC-DEV-17,cdn.slack.com,A,140.82.112.5,NOERROR,53
2026-03-10T04:41:11.036Z,RSCH-JUP-03,updates.microsoft.com,A,74.112.186.55,NOERROR,40
2026-03-10T04:43:05.002Z,FIN-WS22,box.com,A,13.107.42.14,NOERROR,41
2026-03-10T04:44:16.095Z,BLD-RUN-02,cdn.slack.com,A,13.107.42.14,NOERROR,21
2026-03-10T04:45:03.411Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,70
2026-03-10T04:46:42.583Z,MAC-DEV-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,40
2026-03-10T04:48:14.361Z,RSCH-JUP-03,cdn.slack.com,A,140.82.112.5,NOERROR,21
2026-03-10T04:49:05.682Z,FIN-WS22,api.github.com,A,140.82.112.5,NOERROR,21
2026-03-10T04:50:24.090Z,RSCH-JUP-03,box.com,A,52.92.128.17,NOERROR,2
2026-03-10T04:53:11.127Z,RSCH-JUP-03,registry.npmjs.org,A,74.112.186.55,NOERROR,56
2026-03-10T04:54:09.651Z,RSCH-JUP-03,cdn.slack.com,A,74.112.186.55,NOERROR,48
2026-03-10T04:54:47.403Z,BLD-RUN-02,box.com,A,13.107.42.14,NOERROR,18
2026-03-10T04:57:39.376Z,RSCH-JUP-03,box.com,A,52.92.128.17,NOERROR,39
2026-03-10T04:59:17.710Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,68
2026-03-10T04:59:59.213Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,42
2026-03-10T05:01:09.537Z,RSCH-JUP-03,box.com,A,74.112.186.55,NOERROR,23
2026-03-10T05:03:15.970Z,BLD-RUN-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,40
2026-03-10T05:03:55.561Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,8
2026-03-10T05:06:33.904Z,MAC-DEV-17,cdn.slack.com,A,74.112.186.55,NOERROR,43
2026-03-10T05:09:09.555Z,MAC-DEV-04,api.github.com,A,74.112.186.55,NOERROR,56
2026-03-10T05:10:17.888Z,MAC-DEV-04,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,37
2026-03-10T05:10:55.344Z,RSCH-JUP-03,cdn.slack.com,A,140.82.112.5,NOERROR,16
2026-03-10T05:13:43.745Z,MAC-DEV-17,box.com,A,140.82.112.5,NOERROR,59
2026-03-10T05:14:58.493Z,RSCH-JUP-03,cdn.slack.com,A,13.107.42.14,NOERROR,8
2026-03-10T05:16:25.698Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,5
2026-03-10T05:17:14.520Z,FIN-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,59
2026-03-10T05:19:46.476Z,MAC-DEV-17,box.com,A,52.92.128.17,NOERROR,39
2026-03-10T05:20:41.957Z,MAC-DEV-04,cdn.slack.com,A,52.92.128.17,NOERROR,27
2026-03-10T05:21:53.779Z,RSCH-JUP-03,updates.microsoft.com,A,140.82.112.5,NOERROR,63
2026-03-10T05:22:53.703Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,16
2026-03-10T05:24:56.836Z,MAC-DEV-04,box.com,A,13.107.42.14,NOERROR,16
2026-03-10T05:27:18.802Z,RSCH-JUP-03,updates.microsoft.com,A,52.92.128.17,NOERROR,69
2026-03-10T05:30:00.080Z,FIN-WS31,box.com,A,13.107.42.14,NOERROR,20
2026-03-10T05:32:04.153Z,BLD-RUN-02,login.microsoftonline.com,A,13.107.42.14,NOERROR,9
2026-03-10T05:33:01.648Z,BLD-RUN-02,updates.microsoft.com,A,13.107.42.14,NOERROR,50
2026-03-10T05:33:49.730Z,RSCH-JUP-03,login.microsoftonline.com,A,13.107.42.14,NOERROR,22
2026-03-10T05:36:29.056Z,FIN-WS22,cdn.slack.com,A,140.82.112.5,NOERROR,40
2026-03-10T05:39:11.801Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,2
2026-03-10T05:42:02.038Z,BLD-RUN-02,box.com,A,13.107.42.14,NOERROR,60
2026-03-10T05:42:59.331Z,FIN-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,70
2026-03-10T05:44:14.748Z,FIN-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,17
2026-03-10T05:46:04.437Z,MAC-DEV-04,updates.microsoft.com,A,74.112.186.55,NOERROR,42
2026-03-10T05:47:00.369Z,BLD-RUN-02,cdn.slack.com,A,140.82.112.5,NOERROR,50
2026-03-10T05:48:06.338Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,71
2026-03-10T05:49:17.214Z,BLD-RUN-02,registry.npmjs.org,A,13.107.42.14,NOERROR,58
2026-03-10T05:52:09.966Z,RSCH-JUP-03,box.com,A,74.112.186.55,NOERROR,49
2026-03-10T05:53:45.709Z,RSCH-JUP-03,updates.microsoft.com,A,74.112.186.55,NOERROR,61
2026-03-10T05:54:48.096Z,RSCH-JUP-03,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,36
2026-03-10T05:56:11.747Z,FIN-WS31,login.microsoftonline.com,A,13.107.42.14,NOERROR,36
2026-03-10T05:56:54.852Z,MAC-DEV-17,updates.microsoft.com,A,13.107.42.14,NOERROR,67
2026-03-10T05:59:47.923Z,FIN-WS31,login.microsoftonline.com,A,74.112.186.55,NOERROR,65
2026-03-10T06:00:36.527Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,33
2026-03-10T06:02:56.602Z,RSCH-JUP-03,login.microsoftonline.com,A,52.92.128.17,NOERROR,2
2026-03-10T06:04:53.168Z,FIN-WS22,api.github.com,A,13.107.42.14,NOERROR,6
2026-03-10T06:07:26.710Z,MAC-DEV-04,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,4
2026-03-10T06:09:14.104Z,FIN-WS31,updates.microsoft.com,A,52.92.128.17,NOERROR,11
2026-03-10T06:11:51.182Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,46
2026-03-10T06:13:57.866Z,FIN-WS31,cdn.slack.com,A,140.82.112.5,NOERROR,17
2026-03-10T06:14:38.160Z,MAC-DEV-17,api.github.com,A,140.82.112.5,NOERROR,70
2026-03-10T06:16:09.579Z,RSCH-JUP-03,registry.npmjs.org,A,52.92.128.17,NOERROR,14
2026-03-10T06:19:02.860Z,RSCH-JUP-03,api.github.com,A,74.112.186.55,NOERROR,7
2026-03-10T06:21:27.169Z,MAC-DEV-04,cdn.slack.com,A,13.107.42.14,NOERROR,14
2026-03-10T06:23:37.668Z,RSCH-JUP-03,api.github.com,A,52.92.128.17,NOERROR,7
2026-03-10T06:25:44.517Z,FIN-WS31,updates.microsoft.com,A,140.82.112.5,NOERROR,70
2026-03-10T06:28:26.937Z,FIN-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,41
2026-03-10T06:30:20.234Z,MAC-DEV-04,cdn.slack.com,A,140.82.112.5,NOERROR,71
2026-03-10T06:32:34.280Z,FIN-WS22,box.com,A,140.82.112.5,NOERROR,15
2026-03-10T06:33:52.870Z,RSCH-JUP-03,registry.npmjs.org,A,52.92.128.17,NOERROR,20
2026-03-10T06:36:30.401Z,RSCH-JUP-03,updates.microsoft.com,A,13.107.42.14,NOERROR,30
2026-03-10T06:38:57.465Z,FIN-WS31,api.github.com,A,140.82.112.5,NOERROR,40
2026-03-10T06:41:47.793Z,MAC-DEV-04,cdn.slack.com,A,140.82.112.5,NOERROR,31
2026-03-10T06:43:07.119Z,RSCH-JUP-03,registry.npmjs.org,A,52.92.128.17,NOERROR,18
2026-03-10T06:43:56.446Z,BLD-RUN-02,login.microsoftonline.com,A,52.92.128.17,NOERROR,7
2026-03-10T06:45:02.110Z,MAC-DEV-17,login.microsoftonline.com,A,13.107.42.14,NOERROR,18
2026-03-10T06:47:36.193Z,FIN-WS31,registry.npmjs.org,A,13.107.42.14,NOERROR,20
2026-03-10T06:48:35.753Z,FIN-WS22,api.github.com,A,74.112.186.55,NOERROR,63
2026-03-10T06:50:52.979Z,RSCH-JUP-03,updates.microsoft.com,A,140.82.112.5,NOERROR,33
2026-03-10T06:51:41.064Z,BLD-RUN-02,updates.microsoft.com,A,74.112.186.55,NOERROR,25
2026-03-10T06:53:57.266Z,RSCH-JUP-03,login.microsoftonline.com,A,140.82.112.5,NOERROR,36
2026-03-10T06:56:48.098Z,MAC-DEV-04,registry.npmjs.org,A,13.107.42.14,NOERROR,2
2026-03-10T06:57:34.532Z,FIN-WS22,cdn.slack.com,A,140.82.112.5,NOERROR,31
2026-03-10T06:59:23.972Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,17
2026-03-10T07:01:44.437Z,MAC-DEV-17,updates.microsoft.com,A,74.112.186.55,NOERROR,52
2026-03-10T07:03:33.751Z,MAC-DEV-17,login.microsoftonline.com,A,52.92.128.17,NOERROR,11
2026-03-10T07:05:13.310Z,MAC-DEV-17,registry.npmjs.org,A,140.82.112.5,NOERROR,49
2026-03-10T07:06:21.068Z,MAC-DEV-04,updates.microsoft.com,A,13.107.42.14,NOERROR,18
2026-03-10T07:09:13.192Z,RSCH-JUP-03,api.github.com,A,140.82.112.5,NOERROR,53
2026-03-10T07:11:35.150Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,41
2026-03-10T07:14:21.310Z,BLD-RUN-02,updates.microsoft.com,A,74.112.186.55,NOERROR,62
2026-03-10T07:17:01.355Z,FIN-WS31,cdn.slack.com,A,74.112.186.55,NOERROR,69
2026-03-10T07:19:10.646Z,FIN-WS22,updates.microsoft.com,A,140.82.112.5,NOERROR,61
2026-03-10T07:20:43.045Z,MAC-DEV-17,cdn.slack.com,A,74.112.186.55,NOERROR,4
2026-03-10T07:23:11.738Z,FIN-WS22,registry.npmjs.org,A,52.92.128.17,NOERROR,34
2026-03-10T07:25:14.051Z,FIN-WS31,registry.npmjs.org,A,74.112.186.55,NOERROR,15
2026-03-10T07:26:37.093Z,FIN-WS31,login.microsoftonline.com,A,140.82.112.5,NOERROR,2
2026-03-10T07:28:55.871Z,BLD-RUN-02,updates.microsoft.com,A,13.107.42.14,NOERROR,56
2026-03-10T07:31:14.142Z,MAC-DEV-04,cdn.slack.com,A,52.92.128.17,NOERROR,31
2026-03-10T07:31:57.401Z,BLD-RUN-02,cdn.slack.com,A,74.112.186.55,NOERROR,52
2026-03-10T07:34:44.601Z,BLD-RUN-02,updates.microsoft.com,A,74.112.186.55,NOERROR,16
2026-03-10T07:37:35.303Z,MAC-DEV-04,updates.microsoft.com,A,74.112.186.55,NOERROR,2
